FOURNISSEURS,LIBELLE,PU,TVA,DP
OPHAM,BLOUSE MANCHE COURTE TAILLE M,30665.0,0,2150-01-01 00:00:00
OPHAM,BLOUSE MANCHE COURTE TAILLE XL,30665.0,0,2150-01-01 00:00:00
OPHAM,BOL AVEC CUILLERE BTE /1(APPLE BABY),9790.0,0,2150-01-01 00:00:00
OPHAM,BOLINAN cpr/15,27340.0,0,2025-07-01 00:00:00
OPHAM,BOLINAN cpr/40,61570.0,0,2026-09-01 00:00:00
OPHAM,BONNETS BLEUS DE CHIRURGIEN BTE/100 (EUROMEDIS),49605.0,0,2150-01-01 00:00:00
OPHAM,Bosentan 125mg CPR PELL /1*10(PULMOFIRST 125) - (MSN LABORATOIRES),239475.0,0,2150-01-01 00:00:00
OPHAM,Bosentan 62.5mg CPR PELL /1*10(PULMOFIRST 62.5) - (MSN LABORATOIRES),120730.0,0,2026-03-01 00:00:00
OPHAM,BOUTS DE SEIN silic/4,75865.0,0,2150-01-01 00:00:00
OPHAM,BRACELETS D'IDENTIFICATION ENFANTS GRIS B/100 (EUROMEDIS),82500.0,0,2150-01-01 00:00:00
OPHAM,BRACELETS D'IDENTIFICATION ENFANTS ROSE B/100 (EUROMEDIS),82500.0,0,2150-01-01 00:00:00
OPHAM,BRAIN ACTIVE DENK BTE /60,73000.0,0,2026-01-01 00:00:00
OPHAM,BREATHE O METER (DEBIMETRE DE POINTE) / UNITE - (CIPLA),32305.0,0,2150-01-01 00:00:00
OPHAM,BRONCATHIOL ENF SP Fl/125ml(BRONCATHIOL enfant),12015.0,0,2025-11-01 00:00:00
OPHAM,BRONCATHIOL enfant--BRONCATHIOL ENF SP Fl/125ml,12015.0,0,2025-11-01 00:00:00
OPHAM,BRONCHODERMINE ADULTE SUPPOS BTE /10,20055.0,0,2150-01-01 00:00:00
OPHAM,BRONCHODERMINE ENFANTS SUPPOS BTE /10,19350.0,0,2150-01-01 00:00:00
OPHAM,BRONCHODERMINE pde 60g,21980.0,0,2025-11-01 00:00:00
OPHAM,BRULEX pde tbe 30g(BRULEX-),12095.0,0,2025-11-01 00:00:00
OPHAM,BRULEX---BRULEX pde tbe 30g,12095.0,0,2025-11-01 00:00:00
OPHAM,BUDOSENIDE 200mcg + FORMOTEROL 6mcg SUSP PINH BTE /1 (120 DOSES)(FORACORT 200) - (CIPLA),65400.0,0,2025-09-01 00:00:00
OPHAM,BUDOSENIDE 400mcg + FORMOTEROL 6mcg SUSP PINH BTE /1 (120 DOSES)(FORACORT 400) - (CIPLA),72010.0,0,2025-09-01 00:00:00
OPHAM,BUPICAN--BUPIVACAINE PLAIN inj 20ml bte/5 - (BAXTER),35425.0,0,2025-06-01 00:00:00
OPHAM,BUPIVACAINE PLAIN inj 20ml bte/5(BUPICAN) - (BAXTER),35425.0,0,2025-06-01 00:00:00
OPHAM,BURINEX 1MG CPR/30,24235.0,0,2026-06-01 00:00:00
OPHAM,BUTO-ASMA aerosol 200 doses,15660.0,0,2026-10-01 00:00:00
OPHAM,BUTYLSCOPOLAMINE--HYOSCINE BUTYLBROMIDE 20mg/1ml amp/50 - (DESKA PH.),58100.0,0,2150-01-01 00:00:00
OPHAM,Bétaméthasone creme tbe 15g(BACTODERME),3700.0,0,2026-10-01 00:00:00
OPHAM,CA C1000 cpr eff/10,14685.0,0,2150-01-01 00:00:00
OPHAM,CAFEINE CITRATE 25mg/ml SOL INJ AMP/10,46500.0,0,2150-01-01 00:00:00
OPHAM,CALAX--Calcium Lactate 300mg CPR/10*10 - (GLOBAL PH),5395.0,0,2026-07-01 00:00:00
OPHAM,CALCI-D cpr eff/20 (DENK)(CALCID-DENK),26595.0,0,2150-01-01 00:00:00
OPHAM,CALCI-FORT+VIT D3 CPR/2*10 NCPC,2185.0,0,2028-01-01 00:00:00
OPHAM,CALCIBRONAT cpr eff/20,18400.0,0,2026-03-01 00:00:00
OPHAM,CALCID-DENK--CALCI-D cpr eff/20 (DENK),26595.0,0,2150-01-01 00:00:00
OPHAM,CALCIUM + VIT D3 SUSPENSION FL/200ml(CALCIUM SUSPENSION) - (GLOBAL PH),9485.0,0,2150-01-01 00:00:00
OPHAM,CALCIUM 500 mg CPR EFF BTE/20(CALSOURCE),14685.0,0,2150-01-01 00:00:00
OPHAM,CALCIUM 500mg + CHOLECALCIFEROL 400UI CPR A CROQUER BTE/10*10(CIROCAL) - (CIRON DRUGS),8955.0,0,2025-10-01 00:00:00
OPHAM,CALCIUM CARB 625mg+VIT D3 sp fl 150ml(CIPCAL) - (CIPLA),10090.0,0,2150-01-01 00:00:00
OPHAM,CALCIUM CARBONATE 625mg (Calcium élément 250mg) cpr/10*10 - (CIRON DRUGS),5295.0,0,2025-11-01 00:00:00
OPHAM,CALCIUM FORT 500mg cpr bte/10*10(M-CALCIUM FORT),26330.0,0,2150-01-01 00:00:00
OPHAM,CALCIUM GLUCONATE 10% sol inj/10 - (DESKA PH.),6910.0,0,2150-01-01 00:00:00
OPHAM,Calcium Lactate 300mg CPR/10*10(CALAX) - (GLOBAL PH),5395.0,0,2026-07-01 00:00:00
OPHAM,CALCIUM MASY PDRE ORALE/100g,4785.0,0,2025-07-01 00:00:00
OPHAM,CALCIUM SUSPENSION--CALCIUM + VIT D3 SUSPENSION FL/200ml - (GLOBAL PH),9485.0,0,2150-01-01 00:00:00
OPHAM,CALCIUM+VITAMINE D3 BIOFAR  CPR EFF BTE/20,16630.0,0,2026-10-01 00:00:00
OPHAM,CALSOURCE--CALCIUM 500 mg CPR EFF BTE/20,14685.0,0,2150-01-01 00:00:00
OPHAM,CAMIWAY SOLUTION BUVABLE FL/100ML,20470.0,0,2025-06-01 00:00:00
OPHAM,CANDIGEN--CLOTRIMAZOLE 1% CREME 20g - (GALENTIC PH.),1780.0,0,2026-11-01 00:00:00
OPHAM,CANDISTATIN--NYSTATINE 100000 UI pde tbe 30g - (GALENTIC PH.),7935.0,0,2026-11-01 00:00:00
OPHAM,CANNES FRELLY COOPER BLEU/UNITE,36125.0,0,2150-01-01 00:00:00
OPHAM,CANNES FRELLY COOPER GRIS/UNITE,36125.0,0,2150-01-01 00:00:00
OPHAM,CAPTOPRIL  HCT DENK--CAPTOPRIL+HYDROC 50 mg/25 mg CPR BTE/10*10,82000.0,0,2150-01-01 00:00:00
OPHAM,CAPTOPRIL 25 mg CPR BTE/10*10(CAPTOPRIL DENK),41295.0,0,2026-07-01 00:00:00
OPHAM,CAPTOPRIL 25mg cpr/10*10 - (DESKA PH.),4335.0,0,2026-07-01 00:00:00
OPHAM,CAPTOPRIL DENK--CAPTOPRIL 25 mg CPR BTE/10*10,41295.0,0,2026-07-01 00:00:00
OPHAM,CAPTOPRIL PLUS 25+12.5mg cpr bte/30(M-CAPTOPRIL PLUS),10500.0,0,2150-01-01 00:00:00
OPHAM,CAPTOPRIL+HCT DENK 50/25 cpr/3*10,25190.0,0,2150-01-01 00:00:00
OPHAM,CAPTOPRIL+HYDROC 50 mg/25 mg CPR BTE/10*10(CAPTOPRIL  HCT DENK),82000.0,0,2150-01-01 00:00:00
OPHAM,CARBAMAZEPINE 200MG CPR BTE/30 HOLDEN(EPIHOLD) - (HOLDEN MEDICAL LABOR),7255.0,0,2150-01-01 00:00:00
OPHAM,CARBAMAZEPINE 200mg cpr/10*10 - (DESKA PH.),14970.0,0,2150-01-01 00:00:00
OPHAM,CARBOCISTEINE 100 mg/5 ml SP FL/100 ml(KOOK EXPECTORANT enf),8300.0,0,2026-07-01 00:00:00
OPHAM,CARBOCISTEINE 5% SIROP FL /100ML(SYXTEN) - (ST KANT),5190.0,0,2027-01-01 00:00:00
OPHAM,CARBOKOF ADULTE--CARBOSISTEINE 5% ADULTE sp 100ml,7400.0,0,2026-10-01 00:00:00
OPHAM,CARBOKOF ENF--CARBOSISTEINE 2% ENF sp 60ml,4440.0,0,2027-01-01 00:00:00
OPHAM,CARBOSISTEINE 2% ENF sp 60ml(CARBOKOF ENF),4440.0,0,2027-01-01 00:00:00
OPHAM,CARBOSISTEINE 5% ADULTE sp 100ml(CARBOKOF ADULTE),7400.0,0,2026-10-01 00:00:00
OPHAM,CARBOSOL 0.5% COLLYRE FL/10ML,9950.0,0,2150-01-01 00:00:00
OPHAM,"CARDENSIEL 1,25mg cpr seca/30",32200.0,0,2150-01-01 00:00:00
OPHAM,CARDENSIEL 10mg cpr seca/30,32920.0,0,2028-09-01 00:00:00
OPHAM,CARDENSIEL 5mg cpr pellic/30,21930.0,0,2028-09-01 00:00:00
OPHAM,CARDIURINE CPR/30,19055.0,0,2025-09-01 00:00:00
OPHAM,CAROFIT cpr/3*10,22385.0,0,2026-07-01 00:00:00
OPHAM,CARTEOL LP 2%  collyre 3 ml,24200.0,0,2150-01-01 00:00:00
OPHAM,CARTINEX--RANOLAZINE 500mg CPR PELL /3*10,49440.0,0,2026-11-01 00:00:00
OPHAM,CARVEDI-DENK 25--Carvedilol 25mg CPR/30,33190.0,0,2150-01-01 00:00:00
OPHAM,CARVEDI-DENK 6.25--Carvedilol 6.25mg CPR/30,24600.0,0,2150-01-01 00:00:00
OPHAM,CARVEDILOL 12.5mg CPR PELL BTE/28(CARVILIN 12.5) - (LINCOLN),12675.0,0,2150-01-01 00:00:00
OPHAM,Carvedilol 25mg CPR/30(CARVEDI-DENK 25),33190.0,0,2150-01-01 00:00:00
OPHAM,CARVEDILOL 6.25mg CPR PRLL BTE/28(CARVILIN 6.25) - (LINCOLN),9755.0,0,2026-11-01 00:00:00
OPHAM,Carvedilol 6.25mg CPR/30(CARVEDI-DENK 6.25),24600.0,0,2150-01-01 00:00:00
OPHAM,CARVILIN 12.5--CARVEDILOL 12.5mg CPR PELL BTE/28 - (LINCOLN),12675.0,0,2150-01-01 00:00:00
OPHAM,CARVILIN 6.25--CARVEDILOL 6.25mg CPR PRLL BTE/28 - (LINCOLN),9755.0,0,2026-11-01 00:00:00
OPHAM,CASODEX 50mg CPR ENR/1*30,317705.0,0,2025-06-01 00:00:00
OPHAM,CATAFLAM 50mg cpr/20,17845.0,0,2025-09-01 00:00:00
OPHAM,CATHETER AV PORT D'INJ 16G/100 SURU,161980.0,0,2150-01-01 00:00:00
OPHAM,CATHETER AV PORT D'INJ 18G/100 SURU,115200.0,0,2028-10-01 00:00:00
OPHAM,CATHETER AV PORT INJ 20G/100 SURU,107300.0,0,2150-01-01 00:00:00
OPHAM,CATHETER IV 18G 45mm VERT UNITE (LABELL),3110.0,0,2150-01-01 00:00:00
OPHAM,CATHETER IV 22G 25mm BLEU UNITE (LABELL),3220.0,0,2150-01-01 00:00:00
OPHAM,CATHETER SAFETY IV 20G ROSE UNITE (LABELL),3870.0,0,2150-01-01 00:00:00
OPHAM,CEBESINE collyre 5ml,6100.0,0,2026-06-01 00:00:00
OPHAM,"CEEPRO--CIPROFLOXACINE 0,3% COLL FL/10ml - (LINCOLN)",3150.0,0,2026-10-01 00:00:00
OPHAM,CEFALORAL ENFANT--CEFIXIME 100mg/5ml PPSB FL/40ml,28400.0,0,2026-07-01 00:00:00
OPHAM,CEFALORAL NOURRISSON--CEFIXIME 40mg/5ml PPSB FL/40ml,13925.0,0,2026-11-01 00:00:00
OPHAM,CEFALORAL--CEFIXIME 200mg CPR PELL BTE/10,20100.0,0,2026-07-01 00:00:00
OPHAM,CEFIX---CEFIXIME 200mg cpr/10 - (CIPLA),14280.0,0,2025-10-01 00:00:00
OPHAM,Cefixime 100mg/5ml PPSB 60ml(FIXIM-),25540.0,0,2026-06-01 00:00:00
OPHAM,CEFIXIME 100mg/5ml PPSB FL/40ml(CEFALORAL ENFANT),28400.0,0,2026-07-01 00:00:00
OPHAM,CEFIXIME 100mg/5ml PPSB FL/40ml(IXINE ENFANTS),17735.0,0,2026-01-01 00:00:00
OPHAM,CEFIXIME 100mg/5ml PPSB FL/60ml(SOLEXIM SUSPENSION),28430.0,0,2150-01-01 00:00:00
OPHAM,CEFIXIME 200MG CPR PELL BTE /1X10 - (DESKA PH.),6850.0,0,2026-01-01 00:00:00
OPHAM,CEFIXIME 200mg CPR PELL BTE/10(CEFALORAL),20100.0,0,2026-07-01 00:00:00
OPHAM,CEFIXIME 200mg CPR PELL BTE/10(IXINE),17500.0,0,2150-01-01 00:00:00
OPHAM,CEFIXIME 200mg CPR PELL BTE/10(SOLEXIM),22890.0,0,2150-01-01 00:00:00
OPHAM,CEFIXIME 200mg cpr/10(CEFIX-) - (CIPLA),14280.0,0,2025-10-01 00:00:00
OPHAM,CEFIXIME 200mg GELU BTE/14(M-),25740.0,0,2150-01-01 00:00:00
OPHAM,Cefixime 200mg gelu/10(GRAMOCEF-O-200),29000.0,0,2150-01-01 00:00:00
OPHAM,CEFIXIME 20mg/ml PPSB FL /60ml(TRICEF),33400.0,0,2150-01-01 00:00:00
OPHAM,CEFIXIME 400mg CPR PELL BTE /8(TRICEF),41075.0,0,2150-01-01 00:00:00
OPHAM,Cefixime 400mg gelu/10(GRAMOCEF-O-400),33900.0,0,2150-01-01 00:00:00
OPHAM,CEFIXIME 40mg/5ml PPSB FL/40ml(CEFALORAL NOURRISSON),13925.0,0,2026-11-01 00:00:00
OPHAM,CEFIXIME 40mg/5ml PPSB FL/40ml(IXINE 1er AGE),14090.0,0,2026-01-01 00:00:00
OPHAM,Cefixime 50mg/5ml sp 100ml(GRAMOCEF-O-50),21280.0,0,2025-09-01 00:00:00
OPHAM,CEFPODOXIME 200mg CPR PELL BTE/10(ZEPOTIL),28430.0,0,2025-07-01 00:00:00
OPHAM,CEFPODOXIME 50mg/5ml PPSB FL/60ml(ZEPOTIL SUSPENSION),28430.0,0,2025-07-01 00:00:00
OPHAM,Ceftriaxone 1g pdre amp inj/1(CETAZONE),8090.0,0,2027-01-01 00:00:00
OPHAM,Ceftriaxone 1g PDRE INJ+EPPI 10ml B/1(TRIXON) - (LINCOLN),3210.0,0,2150-01-01 00:00:00
OPHAM,CEFTRIAXONE 1g pdre inj+EPPI 10ml kit/1 - (DESKA PH.),1960.0,0,2150-01-01 00:00:00
OPHAM,Ceftriaxone 250mg pdre amp inj/1(CETAZONE),3230.0,0,2150-01-01 00:00:00
OPHAM,CEFTRIAXONE+EPPI 1 g PDRE INJ BTE/1(M-CEFTRIAXONE),5755.0,0,2025-03-01 00:00:00
OPHAM,Cefuroxine 250mg CPR/10(PULMOCEF-250),14100.0,0,2025-06-01 00:00:00
OPHAM,Cefuroxine 500mg CPR/10(PULMOCEF-500),28490.0,0,2026-07-01 00:00:00
OPHAM,CELECOXIB 200MG CPR /10(EXXIB),8925.0,0,2024-09-01 00:00:00
OPHAM,CELECTOL 200mg cpr/28,34500.0,0,2150-01-01 00:00:00
OPHAM,CELEMIN 5% verre 500ml - (OTSUKA PHARMA),46730.0,0,2150-01-01 00:00:00
OPHAM,CELEPID 10% verre 500ml - (OTSUKA PHARMA),44105.0,0,2025-06-01 00:00:00
OPHAM,CELESTENE 2mg cpr disp. seca/20,17500.0,0,2150-01-01 00:00:00
OPHAM,CELESTENE gouttes 30ml,17185.0,0,2025-09-01 00:00:00
OPHAM,CELLCEPT 500mg cpr/50,450000.0,0,2150-01-01 00:00:00
OPHAM,"CELLUVISC collyre 0,4ml 30 unidoses",18765.0,0,2026-03-01 00:00:00
OPHAM,CEREALES BLEDINE BLE ET VANILLE 400G(BLEDINA) - (BLEDINA),18880.0,0,2025-07-01 00:00:00
OPHAM,CEREALES BLEDINE EXTRA LACTEE BANANE FRAISE 200G(BLEDINA) - (BLEDINA),12100.0,0,2150-01-01 00:00:00
OPHAM,CEREALES BLEDINE EXTRA LACTEE FRUIT EXOTIQUE 200G(BLEDINA) - (BLEDINA),12100.0,0,2026-03-01 00:00:00
OPHAM,CEREALES BLEDINE LACTEE BANANE 250G(BLEDINA) - (BLEDINA),13745.0,0,2025-11-01 00:00:00
OPHAM,CEREALES BLEDINE LACTEE BISCUIT 250G(BLEDINA) - (BLEDINA),13745.0,0,2025-10-01 00:00:00
OPHAM,CEREALES BLEDINE LACTEE CROISSANCE 250G(BLEDINA) - (BLEDINA),14840.0,0,2025-11-01 00:00:00
OPHAM,CEREALES BLEDINE LACTEE FRUITS 250G(BLEDINA) - (BLEDINA),13745.0,0,2150-01-01 00:00:00
OPHAM,CEREALES BLEDINE LACTEE MIEL 250G(BLEDINA) - (BLEDINA),13745.0,0,2025-11-01 00:00:00
OPHAM,CEREALES BLEDINE SAVEUR BISCUIT 400G(BLEDINA) - (BLEDINA),18880.0,0,2150-01-01 00:00:00
OPHAM,CEREALES PHOSPHATINE LACTEE BISCUITEE 190g(BLEDINA) - (BLEDINA),8640.0,0,2025-06-01 00:00:00
OPHAM,CEREALES PHOSPHATINE LACTEE BLE 200G(BLEDINA) - (BLEDINA),10640.0,0,2025-07-01 00:00:00
OPHAM,CEREALES PHOSPHATINE LACTEE FRUITS 190g(BLEDINA) - (BLEDINA),8640.0,0,2025-06-01 00:00:00
OPHAM,CEREALES PHOSPHATINE MIEL 190g(BLEDINA) - (BLEDINA),8640.0,0,2025-10-01 00:00:00
OPHAM,CEREALES PHOSPHATINE MULTICEREALES 190g(BLEDINA) - (BLEDINA),8640.0,0,2025-06-01 00:00:00
OPHAM,CEREALES PHOSPHATINE MULTICEREALES 200G(BLEDINA) - (BLEDINA),10640.0,0,2025-01-01 00:00:00
OPHAM,CERULYSE gouttes auriculaires 10 ml,9775.0,0,2150-01-01 00:00:00
OPHAM,CETAFOR 1g PDRE INJ IV BTE (1FL+EPPI 10ml) - (DAFRA),10145.0,0,2150-01-01 00:00:00
OPHAM,CETAZONE--Ceftriaxone 1g pdre amp inj/1,8090.0,0,2027-01-01 00:00:00
OPHAM,CETAZONE--Ceftriaxone 250mg pdre amp inj/1,3230.0,0,2150-01-01 00:00:00
OPHAM,Cetirizine 10mg CPR/10*10(SATRIN) - (LINCOLN),9205.0,0,2026-06-01 00:00:00
OPHAM,CETIRIZINE 10mg cpr/20(M--CETIRIZINE),8440.0,0,2150-01-01 00:00:00
OPHAM,Cetirizine 10mg cpr/20*10(TRIZYN) - (GLOBAL PH),12375.0,0,2150-01-01 00:00:00
OPHAM,CETIRIZINE 5mg/5ml sirop 30ml(ALERID) - (CIPLA),5520.0,0,2025-03-01 00:00:00
OPHAM,CHARBON ACTIF 500mg CPR/10*10 NCPC,13410.0,0,2028-01-01 00:00:00
OPHAM,CHARLOTTES CLIPS DOUBLE ELASTIQUE BTE/250 (EUROMEDIS),82820.0,0,2150-01-01 00:00:00
OPHAM,CHATEAU ROUGE - FLUIDE SORBET MATIFIANT TBE/50ml,47960.0,0,2150-01-01 00:00:00
OPHAM,CHATEAU ROUGE - GEL DOUCHE UNIFIANT AGRUME FL/400ml,35100.0,0,2150-01-01 00:00:00
OPHAM,CHATEAU ROUGE - GEL DOUCHE UNIFIANT BAMBOU FL/400ml,35100.0,0,2150-01-01 00:00:00
OPHAM,CHATEAU ROUGE - GOMMAGE DOUCEUR VISAGE TBE/50ml,37930.0,0,2150-01-01 00:00:00
OPHAM,CHATEAU ROUGE - LAIT DE TOILETTE FL/500ml,48685.0,0,2150-01-01 00:00:00
OPHAM,CHATEAU ROUGE - LAIT HYDRATANT FL/500ml,56710.0,0,2150-01-01 00:00:00
OPHAM,CHATEAU ROUGE - SEROGEL SERUM ANTITACHE TBE/30ml,52785.0,0,2150-01-01 00:00:00
OPHAM,CHAUSSE BAS MEDI,114786.0,0,2150-01-01 00:00:00
OPHAM,CHESTON CS sirop antitussif fl 60ML - (CIPLA),4300.0,0,2150-01-01 00:00:00
OPHAM,CHEVILLERE CONTENTION T4 Noir SALVA/1,48085.0,0,2150-01-01 00:00:00
OPHAM,CHIBRO CADRON--CHIBROCADRON collyre 5ml,10380.0,0,2150-01-01 00:00:00
OPHAM,CHIBRO PROSCAR 5mg cpr/28,68280.0,0,2150-01-01 00:00:00
OPHAM,CHIBROCADRON collyre 5ml(CHIBRO CADRON),10380.0,0,2150-01-01 00:00:00
OPHAM,CHIBROXINE collyre 5ml,16065.0,0,2026-10-01 00:00:00
OPHAM,CHLORPHENIRAMINE 4mg CPR BTE/10*10 - (DESKA PH.),2600.0,0,2150-01-01 00:00:00
OPHAM,CIALIS 10MG CPR BTE/4,380000.0,0,2024-10-01 00:00:00
OPHAM,CIFLOX 500mg cpr/12(CIFLOX-),66110.0,0,2150-01-01 00:00:00
OPHAM,CIFLOX---CIFLOX 500mg cpr/12,66110.0,0,2150-01-01 00:00:00
OPHAM,CIMETIDINE 200mg cpr/10*10 - (DESKA PH.),11165.0,0,2150-01-01 00:00:00
OPHAM,CIMETIDINE 200mg/2ml amp inj/10 - (DESKA PH.),3275.0,0,2025-06-01 00:00:00
OPHAM,CIPCAL--CALCIUM CARB 625mg+VIT D3 sp fl 150ml - (CIPLA),10090.0,0,2150-01-01 00:00:00
OPHAM,CIPRO-DENK--CIPROFLOXACINE 500 mg CPR BTE/10,13800.0,0,2026-06-01 00:00:00
OPHAM,CIPRO-DENK--CIPROFLOXACINE 750 mg CPR BTE/10,21350.0,0,2026-03-01 00:00:00
OPHAM,"CIPROFLOXACINE 0,3% COLL FL/10ml(CEEPRO) - (LINCOLN)",3150.0,0,2026-10-01 00:00:00
OPHAM,CIPROFLOXACINE 0.2% SOL PERF IV Fl 100ML - (DESKA PH.),2695.0,0,2150-01-01 00:00:00
OPHAM,CIPROFLOXACINE 200 mg SOL PERF FL/100 ml(CIPROX) - (OTSUKA PHARMA),4090.0,0,2026-09-01 00:00:00
OPHAM,CIPROFLOXACINE 500 mg CPR BTE/10(CIPRO-DENK),13800.0,0,2026-06-01 00:00:00
OPHAM,CIPROFLOXACINE 500mg CP PELL BTE /10 HOLDEN(CIPROGEN) - (HOLDEN MEDICAL LABOR),5315.0,0,2150-01-01 00:00:00
OPHAM,Ciprofloxacine 500mg cpr/10(FLUOXINE),9290.0,0,2026-07-01 00:00:00
OPHAM,Ciprofloxacine 500mg cpr/10(TYFLOX),9120.0,0,2028-01-01 00:00:00
OPHAM,CIPROFLOXACINE 500mg cpr/10*10 - (DESKA PH.),15705.0,0,2150-01-01 00:00:00
OPHAM,CIPROFLOXACINE 750 mg CPR BTE/10(CIPRO-DENK),21350.0,0,2026-03-01 00:00:00
OPHAM,CIPROFLOXACINE+TINIDAZOLE 500mg/600mg CPR B/10(CIPROZOLE FORTE),20990.0,0,2027-10-01 00:00:00
OPHAM,CIPROGEN--CIPROFLOXACINE 500mg CP PELL BTE /10 HOLDEN - (HOLDEN MEDICAL LABOR),5315.0,0,2150-01-01 00:00:00
OPHAM,CIPRONAT 200mg SOL PERF IV FL /100ml - (DAFRA),22000.0,0,2150-01-01 00:00:00
OPHAM,CIPROX--CIPROFLOXACINE 200 mg SOL PERF FL/100 ml - (OTSUKA PHARMA),4090.0,0,2026-09-01 00:00:00
OPHAM,CIPROZOLE FORTE--CIPROFLOXACINE+TINIDAZOLE 500mg/600mg CPR B/10,20990.0,0,2027-10-01 00:00:00
OPHAM,CIROCAL--CALCIUM 500mg + CHOLECALCIFEROL 400UI CPR A CROQUER BTE/10*10 - (CIRON DRUGS),8955.0,0,2025-10-01 00:00:00
OPHAM,CIROVIN--XYLOMETAZOLINE 0.05% GTTE NAS FL/10ML - (CIRON DRUGS),2115.0,0,2026-09-01 00:00:00
OPHAM,CIROVIT--MULTIVITAMINE SIROP 100ml - (CIRON DRUGS),3325.0,0,2026-01-01 00:00:00
OPHAM,CISEAU BEBE - FUCHSIA(REMOND),24335.0,0,2150-01-01 00:00:00
OPHAM,"CISEAUX COUPE FILS 11,5CM BTE/1 (EUROMEDIS)",23145.0,0,2026-09-01 00:00:00
OPHAM,CITICOLINE 500mg CPR PELL BTE /3*10(SYSCHOL 500),31260.0,0,2150-01-01 00:00:00
OPHAM,CITRATE DE BETAINE upsa cpr eff/20,19130.0,0,2150-01-01 00:00:00
OPHAM,CITRONNELLE-CANNELLE B/20 INFUSETTES(HOMEOPHARMA),7665.0,0,2150-01-01 00:00:00
OPHAM,CLAMOXYL 1g cpr dispers/2*6,16660.0,0,2025-09-01 00:00:00
OPHAM,CLAMOXYL 500mg gelules/12,8400.0,0,2150-01-01 00:00:00
OPHAM,CLAMP OMBILICAL BLANC SURU/UNITE,815.0,0,2150-01-01 00:00:00
OPHAM,CLAMP OMBILICAL BLEUE BTE /1 (DESKA HC),365.0,0,2150-01-01 00:00:00
OPHAM,CLAMP OMBILICAL BLEUE BTE /50 (DESKA HC),16500.0,0,2150-01-01 00:00:00
OPHAM,CLARITHROMYCINE 500mg CPR PELL BTE /10(KLARO 500) - (LINCOLN),34275.0,0,2150-01-01 00:00:00
OPHAM,CLARITHROMYCINE 500MG CPR PELL BTE /14(M-CLARITHRO),42650.0,0,2150-01-01 00:00:00
OPHAM,CLARITHROMYCINE 500mg CPR PELL BTE/10(CLARIWIN 500),16210.0,0,2025-07-01 00:00:00
OPHAM,CLARIWIN 500--CLARITHROMYCINE 500mg CPR PELL BTE/10,16210.0,0,2025-07-01 00:00:00
OPHAM,CLAVUJECT--Amoxicilline 1000mg + Acide Clavul 200mg PDRE SOL INJ BTE/1,9750.0,0,2025-11-01 00:00:00
OPHAM,CLOFAINS--Paracetamol+Dicofenac 500mg/50mg CPR /1*10,4975.0,0,2026-09-01 00:00:00
OPHAM,CLOMID 50mg cpr/5(CLOMID-),18600.0,0,2026-09-01 00:00:00
OPHAM,CLOMID---CLOMID 50mg cpr/5,18600.0,0,2026-09-01 00:00:00
OPHAM,CLOPI 75 - Clopidogrel 75mg CPR PELL /3*10 - (MACLEODS),13160.0,0,2150-01-01 00:00:00
OPHAM,CLOPIDOGREL 75mg CPR PELL /3*10(PLASEP) - (MSN LABORATOIRES),18105.0,0,2025-11-01 00:00:00
OPHAM,CLOPIDOGREL 75mg CPR PELL BTE /3*10(CLOPRESS) - (CIPLA),33500.0,0,2025-06-01 00:00:00
OPHAM,Clopidogrel 75mg CPR/3*10(FLAMOGREL 75) - (FLAMINGO),8160.0,0,2026-09-01 00:00:00
OPHAM,Clopidogrel 75mg cpr/30(INSTACLOP),53580.0,0,2150-01-01 00:00:00
OPHAM,Clopidogrel 75mg CPR/30(NUGREL),36500.0,0,2150-01-01 00:00:00
OPHAM,CLOPRESS--CLOPIDOGREL 75mg CPR PELL BTE /3*10 - (CIPLA),33500.0,0,2025-06-01 00:00:00
OPHAM,CLOTRI DENK--CLOTRIMAZOLE 1% CREME TBE/20 g,9500.0,0,2026-09-01 00:00:00
OPHAM,CLOTRI-DENK--CLOTRIMAZOLE 100 mg CPR VAG BTE/6,11435.0,0,2026-01-01 00:00:00
OPHAM,CLOTRILIN V--Clotrimazole 2% CREME TBE 15G - (LINCOLN),3185.0,0,2026-07-01 00:00:00
OPHAM,CLOTRILIN--Clotrimazole 1% CREME TBE 20G - (LINCOLN),2615.0,0,2150-01-01 00:00:00
OPHAM,CLOTRILIN--Clotrimazole 1% SOL BUCC FL 15ML - (LINCOLN),2880.0,0,2027-10-01 00:00:00
OPHAM,CLOTRILIN--Clotrimazole 100mg cpr vag/1*6 - (LINCOLN),3780.0,0,2027-01-01 00:00:00
OPHAM,CLOTRIMAZOLE 1% CREME 20g(CANDIGEN) - (GALENTIC PH.),1780.0,0,2026-11-01 00:00:00
OPHAM,Clotrimazole 1% CREME TBE 20G(CLOTRILIN) - (LINCOLN),2615.0,0,2150-01-01 00:00:00
OPHAM,CLOTRIMAZOLE 1% CREME TBE/20 g(CLOTRI DENK),9500.0,0,2026-09-01 00:00:00
OPHAM,Clotrimazole 1% SOL BUCC FL 15ML(CLOTRILIN) - (LINCOLN),2880.0,0,2027-10-01 00:00:00
OPHAM,CLOTRIMAZOLE 100 mg CPR VAG BTE/6(CLOTRI-DENK),11435.0,0,2026-01-01 00:00:00
